"","agency","location_id","location","water_year","datetime","value","value_type","units"
"43146","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 12:30:00,14.87,"turbidity","FNU"
"43147","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 12:45:00,15.87,"turbidity","FNU"
"43148","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 13:00:00,15.06,"turbidity","FNU"
"43149","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 13:15:00,15.2,"turbidity","FNU"
"43150","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 13:30:00,15.15,"turbidity","FNU"
"43151","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 13:45:00,15.13,"turbidity","FNU"
"43152","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 14:00:00,14.9,"turbidity","FNU"
"43153","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 14:15:00,15.98,"turbidity","FNU"
"43154","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 14:30:00,14.9,"turbidity","FNU"
"43155","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 14:45:00,15.4,"turbidity","FNU"
"43156","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 15:00:00,16.06,"turbidity","FNU"
"43157","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 15:15:00,15.61,"turbidity","FNU"
"43158","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 15:30:00,15.28,"turbidity","FNU"
"43159","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 15:45:00,15.62,"turbidity","FNU"
"43160","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 16:00:00,15.85,"turbidity","FNU"
"43161","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 16:15:00,15.73,"turbidity","FNU"
"43162","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 16:30:00,16.35,"turbidity","FNU"
"43163","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 16:45:00,15.22,"turbidity","FNU"
"43164","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 17:00:00,16.24,"turbidity","FNU"
"43165","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 17:15:00,16.47,"turbidity","FNU"
"43166","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 17:30:00,16.02,"turbidity","FNU"
"43167","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 17:45:00,16.35,"turbidity","FNU"
"43168","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 18:00:00,16.64,"turbidity","FNU"
"43169","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 18:15:00,16.18,"turbidity","FNU"
"43170","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 18:30:00,16.82,"turbidity","FNU"
"43171","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 18:45:00,17.16,"turbidity","FNU"
"43172","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 19:00:00,16.88,"turbidity","FNU"
"43173","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 19:15:00,16.85,"turbidity","FNU"
"43174","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 19:30:00,16.56,"turbidity","FNU"
"43175","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 19:45:00,16.66,"turbidity","FNU"
"43176","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 20:00:00,16.31,"turbidity","FNU"
"43177","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 20:15:00,16.7,"turbidity","FNU"
"43178","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 20:30:00,16.8,"turbidity","FNU"
"43179","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 20:45:00,17.06,"turbidity","FNU"
"43180","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 21:00:00,16.71,"turbidity","FNU"
"43181","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 21:15:00,16.31,"turbidity","FNU"
"43182","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 21:30:00,14.93,"turbidity","FNU"
"43183","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 21:45:00,15.98,"turbidity","FNU"
"43184","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 22:00:00,16.07,"turbidity","FNU"
"43185","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 22:15:00,15.51,"turbidity","FNU"
"43186","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 22:30:00,15.38,"turbidity","FNU"
"43187","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 22:45:00,14.65,"turbidity","FNU"
"43188","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 23:00:00,15.51,"turbidity","FNU"
"43189","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 23:15:00,15.97,"turbidity","FNU"
"43190","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 23:30:00,16.02,"turbidity","FNU"
"43191","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-01 23:45:00,15.79,"turbidity","FNU"
"43192","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02,15.13,"turbidity","FNU"
"43193","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 00:15:00,15.82,"turbidity","FNU"
"43194","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 00:30:00,15.97,"turbidity","FNU"
"43195","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 00:45:00,15.88,"turbidity","FNU"
"43196","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 01:00:00,16.61,"turbidity","FNU"
"43197","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 01:15:00,17.3,"turbidity","FNU"
"43198","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 01:30:00,17.14,"turbidity","FNU"
"43199","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 01:45:00,16.26,"turbidity","FNU"
"43200","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 02:00:00,16.07,"turbidity","FNU"
"43201","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 02:15:00,15.74,"turbidity","FNU"
"43202","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 02:30:00,16.55,"turbidity","FNU"
"43203","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 02:45:00,16.34,"turbidity","FNU"
"43204","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 03:00:00,16.67,"turbidity","FNU"
"43205","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 03:15:00,15.97,"turbidity","FNU"
"43206","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 03:30:00,16.3,"turbidity","FNU"
"43207","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 03:45:00,16.38,"turbidity","FNU"
"43208","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 04:00:00,16.87,"turbidity","FNU"
"43209","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 04:15:00,16.79,"turbidity","FNU"
"43210","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 04:30:00,16.36,"turbidity","FNU"
"43211","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 04:45:00,15.72,"turbidity","FNU"
"43212","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 05:00:00,17.22,"turbidity","FNU"
"43213","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 05:15:00,16.71,"turbidity","FNU"
"43214","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 05:30:00,17.31,"turbidity","FNU"
"43215","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 05:45:00,17.33,"turbidity","FNU"
"43216","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 06:00:00,17.16,"turbidity","FNU"
"43217","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 06:15:00,18.03,"turbidity","FNU"
"43218","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 06:30:00,18.89,"turbidity","FNU"
"43219","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 06:45:00,18.39,"turbidity","FNU"
"43220","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 07:00:00,18.95,"turbidity","FNU"
"43221","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 07:15:00,17.93,"turbidity","FNU"
"43222","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 07:30:00,18.36,"turbidity","FNU"
"43223","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 07:45:00,17.94,"turbidity","FNU"
"43224","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 08:00:00,18.22,"turbidity","FNU"
"43225","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 08:15:00,18.31,"turbidity","FNU"
"43226","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 08:30:00,18.86,"turbidity","FNU"
"43227","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 08:45:00,19.55,"turbidity","FNU"
"43228","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 09:00:00,17.83,"turbidity","FNU"
"43229","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 09:15:00,18.56,"turbidity","FNU"
"43230","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 09:30:00,18.01,"turbidity","FNU"
"43231","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 09:45:00,17.97,"turbidity","FNU"
"43232","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 10:00:00,18.45,"turbidity","FNU"
"43233","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 10:15:00,17.27,"turbidity","FNU"
"43234","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 10:30:00,17.83,"turbidity","FNU"
"43235","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 10:45:00,17.69,"turbidity","FNU"
"43236","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 11:00:00,16.81,"turbidity","FNU"
"43237","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 11:15:00,16.53,"turbidity","FNU"
"43238","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 11:30:00,16.63,"turbidity","FNU"
"43239","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 11:45:00,16.47,"turbidity","FNU"
"43240","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 12:00:00,15.49,"turbidity","FNU"
"43241","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 12:15:00,16,"turbidity","FNU"
"43242","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 12:30:00,15.1,"turbidity","FNU"
"43243","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 12:45:00,16.51,"turbidity","FNU"
"43244","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 13:00:00,16.11,"turbidity","FNU"
"43245","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 13:15:00,15,"turbidity","FNU"
"43246","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 13:30:00,15.04,"turbidity","FNU"
"43247","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 13:45:00,14.56,"turbidity","FNU"
"43248","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 14:00:00,15.35,"turbidity","FNU"
"43249","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 14:15:00,14.58,"turbidity","FNU"
"43250","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 14:30:00,14.73,"turbidity","FNU"
"43251","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 14:45:00,14.65,"turbidity","FNU"
"43252","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 15:00:00,15.08,"turbidity","FNU"
"43253","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 15:15:00,14.94,"turbidity","FNU"
"43254","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 15:30:00,14.74,"turbidity","FNU"
"43255","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 15:45:00,15.6,"turbidity","FNU"
"43256","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 16:00:00,15.45,"turbidity","FNU"
"43257","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 16:15:00,15.01,"turbidity","FNU"
"43258","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 16:30:00,14.97,"turbidity","FNU"
"43259","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 16:45:00,16.06,"turbidity","FNU"
"43260","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 17:00:00,15.1,"turbidity","FNU"
"43261","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 17:15:00,15.61,"turbidity","FNU"
"43262","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 17:30:00,14.86,"turbidity","FNU"
"43263","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 17:45:00,17.45,"turbidity","FNU"
"43264","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 18:00:00,16.97,"turbidity","FNU"
"43265","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 18:15:00,16.57,"turbidity","FNU"
"43266","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 18:30:00,16.34,"turbidity","FNU"
"43267","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 18:45:00,16,"turbidity","FNU"
"43268","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 19:00:00,15.19,"turbidity","FNU"
"43269","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 19:15:00,15.79,"turbidity","FNU"
"43270","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 19:30:00,15.45,"turbidity","FNU"
"43271","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 19:45:00,17.67,"turbidity","FNU"
"43272","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 20:00:00,15.95,"turbidity","FNU"
"43273","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 20:15:00,16.04,"turbidity","FNU"
"43274","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 20:30:00,15.27,"turbidity","FNU"
"43275","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 20:45:00,16.27,"turbidity","FNU"
"43276","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 21:00:00,15.65,"turbidity","FNU"
"43277","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 21:15:00,14.69,"turbidity","FNU"
"43278","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 21:30:00,14.37,"turbidity","FNU"
"43279","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 21:45:00,14.26,"turbidity","FNU"
"43280","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 22:00:00,14.21,"turbidity","FNU"
"43281","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 22:15:00,13.67,"turbidity","FNU"
"43282","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 22:30:00,13.5,"turbidity","FNU"
"43283","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 22:45:00,14,"turbidity","FNU"
"43284","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 23:00:00,13.05,"turbidity","FNU"
"43285","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 23:15:00,13.46,"turbidity","FNU"
"43286","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 23:30:00,12.66,"turbidity","FNU"
"43287","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-02 23:45:00,13.13,"turbidity","FNU"
"43288","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03,12.12,"turbidity","FNU"
"43289","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 00:15:00,12.69,"turbidity","FNU"
"43290","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 00:30:00,11.68,"turbidity","FNU"
"43291","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 00:45:00,12.64,"turbidity","FNU"
"43292","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 01:00:00,12.39,"turbidity","FNU"
"43293","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 01:15:00,12.71,"turbidity","FNU"
"43294","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 01:30:00,12.06,"turbidity","FNU"
"43295","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 01:45:00,12.78,"turbidity","FNU"
"43296","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 02:00:00,12.68,"turbidity","FNU"
"43297","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 02:15:00,12.76,"turbidity","FNU"
"43298","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 02:30:00,12.53,"turbidity","FNU"
"43299","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 02:45:00,13.27,"turbidity","FNU"
"43300","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 03:00:00,12.83,"turbidity","FNU"
"43301","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 03:15:00,13.1,"turbidity","FNU"
"43302","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 03:30:00,13.49,"turbidity","FNU"
"43303","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 03:45:00,13.45,"turbidity","FNU"
"43304","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 04:00:00,13.05,"turbidity","FNU"
"43305","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 04:15:00,13.67,"turbidity","FNU"
"43306","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 04:30:00,13.39,"turbidity","FNU"
"43307","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 04:45:00,14.05,"turbidity","FNU"
"43308","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 05:00:00,14.18,"turbidity","FNU"
"43309","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 05:15:00,14.4,"turbidity","FNU"
"43310","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 05:30:00,14.88,"turbidity","FNU"
"43311","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 05:45:00,14.07,"turbidity","FNU"
"43312","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 06:00:00,14.52,"turbidity","FNU"
"43313","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 06:15:00,14.58,"turbidity","FNU"
"43314","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 06:30:00,14.58,"turbidity","FNU"
"43315","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 06:45:00,14.6,"turbidity","FNU"
"43316","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 07:00:00,14.71,"turbidity","FNU"
"43317","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 07:15:00,14.8,"turbidity","FNU"
"43318","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 07:30:00,15.27,"turbidity","FNU"
"43319","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 07:45:00,15.45,"turbidity","FNU"
"43320","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 08:00:00,15.72,"turbidity","FNU"
"43321","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 08:15:00,14.72,"turbidity","FNU"
"43322","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 08:30:00,15.43,"turbidity","FNU"
"43323","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 08:45:00,15.85,"turbidity","FNU"
"43324","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 09:00:00,14.6,"turbidity","FNU"
"43325","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 09:15:00,14.87,"turbidity","FNU"
"43326","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 09:30:00,14.7,"turbidity","FNU"
"43327","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 09:45:00,14.68,"turbidity","FNU"
"43328","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 10:00:00,15.11,"turbidity","FNU"
"43329","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 10:15:00,14.34,"turbidity","FNU"
"43330","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 10:30:00,14.2,"turbidity","FNU"
"43331","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 10:45:00,15.77,"turbidity","FNU"
"43332","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 11:00:00,14.77,"turbidity","FNU"
"43333","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 11:15:00,14.16,"turbidity","FNU"
"43334","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 11:30:00,14.14,"turbidity","FNU"
"43335","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 11:45:00,14.38,"turbidity","FNU"
"43336","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 12:00:00,13.84,"turbidity","FNU"
"43337","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 12:15:00,14.4,"turbidity","FNU"
"43338","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 12:30:00,13.22,"turbidity","FNU"
"43339","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 12:45:00,13.52,"turbidity","FNU"
"43340","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 13:00:00,12.99,"turbidity","FNU"
"43341","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 13:15:00,14.01,"turbidity","FNU"
"43342","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 13:30:00,13.62,"turbidity","FNU"
"43343","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 13:45:00,12.47,"turbidity","FNU"
"43344","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 14:00:00,13.04,"turbidity","FNU"
"43345","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 14:15:00,13.25,"turbidity","FNU"
"43346","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 14:30:00,13.12,"turbidity","FNU"
"43347","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 14:45:00,13.29,"turbidity","FNU"
"43348","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 15:00:00,13.62,"turbidity","FNU"
"43349","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 15:15:00,13.17,"turbidity","FNU"
"43350","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 15:30:00,13.64,"turbidity","FNU"
"43351","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 15:45:00,13.38,"turbidity","FNU"
"43352","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 16:00:00,13.5,"turbidity","FNU"
"43353","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 16:15:00,13.85,"turbidity","FNU"
"43354","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 16:30:00,13.61,"turbidity","FNU"
"43355","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 16:45:00,13.39,"turbidity","FNU"
"43356","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 17:00:00,13.69,"turbidity","FNU"
"43357","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 17:15:00,13.19,"turbidity","FNU"
"43358","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 17:30:00,13.77,"turbidity","FNU"
"43359","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 17:45:00,14.06,"turbidity","FNU"
"43360","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 18:00:00,13.88,"turbidity","FNU"
"43361","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 18:15:00,13.44,"turbidity","FNU"
"43362","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 18:30:00,13.43,"turbidity","FNU"
"43363","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 18:45:00,13.23,"turbidity","FNU"
"43364","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 19:00:00,13.98,"turbidity","FNU"
"43365","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 19:15:00,14.27,"turbidity","FNU"
"43366","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 19:30:00,13.11,"turbidity","FNU"
"43367","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 19:45:00,13.73,"turbidity","FNU"
"43368","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 20:00:00,13.54,"turbidity","FNU"
"43369","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 20:15:00,14.39,"turbidity","FNU"
"43370","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 20:30:00,15.12,"turbidity","FNU"
"43371","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 20:45:00,14.14,"turbidity","FNU"
"43372","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 21:00:00,13.7,"turbidity","FNU"
"43373","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 21:15:00,13.13,"turbidity","FNU"
"43374","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 21:30:00,13.52,"turbidity","FNU"
"43375","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 21:45:00,13.25,"turbidity","FNU"
"43376","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 22:00:00,13.19,"turbidity","FNU"
"43377","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 22:15:00,13.64,"turbidity","FNU"
"43378","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 22:30:00,14.71,"turbidity","FNU"
"43379","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 22:45:00,13.36,"turbidity","FNU"
"43380","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 23:00:00,14.17,"turbidity","FNU"
"43381","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 23:15:00,12.07,"turbidity","FNU"
"43382","CDEC","GES","Sacramento River below Georgiana Slough","2026",2026-02-03 23:30:00,12.7,"turbidity","FNU"
