"","water_year","month","date","species","run","source_tank_id","surgeon","crew","vial_number","weight_gr","fork_length_mm","tag_id_hex","tag_activation_date","anesthetic_time_mmss","anesthetic_time_sec","surgery_time_mmss","surgery_time_sec","recovery_time_mmss","recovery_time_sec","comments","release_container_id","release_id","post_tagging_tank","entered_by","qaqc_by","qaqc_comments"
"121","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","37",5,74,"DD7E",2026-04-16,"1:59",119,"1:11",71,"1:30",90,"","RT-12","2026-04-22 RT-12","O-2","BP","SB",""
"122","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","38",6,80,"E336",2026-04-16,"2:55",175,"1:20",80,"2:21",141,"","RT-12","2026-04-22 RT-12","O-2","BP","SB",""
"123","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","39",7.6,84,"E1CA",2026-04-16,"2:05",125,"1:18",78,"1:49",109,"","RT-12","2026-04-22 RT-12","O-2","BP","SB",""
"124","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","40",8.4,87,"E586",2026-04-16,"2:02",122,"1:01",61,"0:53",53,"","RT-12","2026-04-22 RT-12","O-2","BP","SB",""
"125","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","41",8,88,"E33A",2026-04-16,"1:58",118,"1:01",61,"1:45",105,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"126","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","42",9.4,90,"E272",2026-04-16,"4:14",254,"1:10",70,"1:28",88,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"127","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","43",7.1,82,"E590",2026-04-16,"2:18",138,"1:16",76,"2:58",178,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"128","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","44",7.5,83,"DE4C",2026-04-16,"2:23",143,"1:06",66,"2:40",160,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"129","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","45",9.3,95,"E446",2026-04-16,"2:52",172,"1:17",77,"1:25",85,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"130","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","46",7.1,84,"DE28",2026-04-16,"2:02",122,"1:09",69,"1:22",82,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"131","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","47",8,88,"E284",2026-04-16,"2:04",124,"1:20",80,"1:08",68,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"132","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","48",10.2,95,"E48C",2026-04-16,"2:13",133,"1:26",86,"1:21",81,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"133","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","49",7.3,86,"DCC8",2026-04-16,"2:25",145,"1:14",74,"1:37",97,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"134","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","50",7.5,86,"E464",2026-04-16,"2:02",122,"1:22",82,"2:17",137,"","RT-13","2026-04-22 RT-13","O-1","BP","SB",""
"135","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","51",6.7,82,"DE9E",2026-04-16,"1:58",118,"1:25",85,"1:27",87,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"136","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","52",9.2,91,"DF58",2026-04-16,"2:17",137,"1:19",79,"1:37",97,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"137","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","53",9.2,91,"E22E",2026-04-16,"2:06",126,"1:25",85,"2:14",134,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"138","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","54",7.9,87,"DE8E",2026-04-16,"2:17",137,"1:19",79,"2:33",153,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"139","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","55",12.3,100,"E0EA",2026-04-16,"2:15",135,"1:14",74,"1:10",70,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"140","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","56",6.8,83,"E268",2026-04-16,"2:06",126,"1:15",75,"1:28",88,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"141","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","57",10.5,94,"E4FA",2026-04-16,"2:50",170,"1:10",70,"1:41",101,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"142","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","58",8.2,87,"DC58",2026-04-16,"2:16",136,"1:20",80,"2:21",141,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"143","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","59",6.9,84,"DCF6",2026-04-16,"2:05",125,"1:09",69,"1:54",114,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"144","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","60",8.8,90,"DD9E",2026-04-16,"2:05",125,"1:14",74,"2:35",155,"","RT-14","2026-04-22 RT-14","O-1","BP","SB",""
"145","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","61",8,86,"DDCE",2026-04-16,"1:42",102,"1:36",96,"0:35",35,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"146","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","62",11.9,97,"E14E",2026-04-16,"1:57",117,"1:11",71,"2:34",154,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"147","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","63",10,95,"E28C",2026-04-16,"2:00",120,"1:10",70,"0:24",24,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"148","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","64",9,89,"DFBA",2026-04-16,"2:00",120,"1:27",87,"1:15",75,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"149","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","65",8,87,"DD04",2026-04-16,"2:16",136,"1:37",97,"1:32",92,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"150","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","66",5.9,81,"E312",2026-04-16,"2:21",141,"1:38",98,"1:16",76,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"151","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","67",6.5,82,"DE74",2026-04-16,"2:19",139,"1:14",74,"1:52",112,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"152","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","68",11.1,95,"E450",2026-04-16,"1:55",115,"1:31",91,"1:24",84,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"153","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","69",6.7,83,"E3A4",2026-04-16,"2:26",146,"1:28",88,"2:02",122,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"154","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","70",6.9,84,"DCD8",2026-04-16,"2:06",126,"1:19",79,"1:09",69,"","RT-15","2026-04-22 RT-15","O-1","BP","SB",""
"155","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","71",5.2,75,"E432",2026-04-16,"2:04",124,"1:33",93,"1:18",78,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"156","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","72",4.6,72,"DF76",2026-04-16,"2:25",145,"1:43",103,"2:58",178,"scale loss, small fish; found dead in tote on 4/22","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"157","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","73",9.8,92,"E46C",2026-04-16,"2:17",137,"1:15",75,"1:37",97,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"158","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","74",6.3,80,"DDC8",2026-04-16,"1:58",118,"1:29",89,"0:52",52,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"159","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","75",7.6,85,"E22C",2026-04-16,"2:19",139,"1:29",89,"1:37",97,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"160","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","76",8,87,"DCD0",2026-04-16,"3:17",197,"1:07",67,"1:28",88,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"161","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","77",4.5,74,"E248",2026-04-16,"1:56",116,"1:37",97,"2:19",139,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"162","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","78",6,79,"DD18",2026-04-16,"1:51",111,"1:16",76,"0:49",49,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"163","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","79",6.8,84,"DE86",2026-04-16,"2:26",146,"1:50",110,"1:07",67,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"164","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","80",8.6,90,"E172",2026-04-16,"2:34",154,"1:13",73,"1:18",78,"","RT-16","2026-04-22 RT-16","O-1","BP","SB",""
"165","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","D1",7.1,83,"6B43",2026-04-16,"2:24",144,"1:48",108,"0:47",47,"","RT-I-3","2026-04-22 RT-I-3","O-1","BP","SB",""
"166","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","D2",6.7,81,"2A02",2026-04-16,"2:00",120,"1:44",104,"0:50",50,"","RT-I-3","2026-04-22 RT-I-3","O-2","BP","SB",""
"167","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","D3",6.8,84,"9634",2026-04-16,"2:03",123,"1:16",76,"1:50",110,"",NA,NA,"I-3","BP","SB",""
"168","2026","Apr",2026-04-21,"Chinook Salmon","fall","O-6","AC","AK","D4",11.4,96,"9B7B",2026-04-16,"2:06",126,"1:24",84,"1:25",85,"",NA,NA,"I-3","BP","SB",""
"169","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","1",7.3,87,"E4C2",2026-04-16,"1:45",105,"1:55",115,"1:17",77,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"170","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","2",7.3,86,"E226",2026-04-16,"2:14",134,"1:42",102,"2:13",133,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"171","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","3",6.5,84,"E12E",2026-04-16,"3:52",232,"1:38",98,"1:15",75,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"172","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","4",9.2,90,"E1AE",2026-04-16,"2:28",148,"1:16",76,"1:51",111,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"173","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","5",8.4,89,"E44E",2026-04-16,"2:29",149,"1:31",91,"1:44",104,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"174","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","6",5.2,80,"E392",2026-04-16,"2:35",155,"1:26",86,"2:01",121,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"175","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","7",8.1,89,"DC5C",2026-04-16,"2:32",152,"1:13",73,"1:41",101,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"176","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","8",8.4,88,"E45C",2026-04-16,"2:11",131,"1:32",92,"1:37",97,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"177","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","9",10.1,92,"E482",2026-04-16,"2:49",169,"1:20",80,"1:56",116,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"178","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","10",6.8,85,"E46E",2026-04-16,"2:50",170,"1:27",87,"3:00",180,"","RT-17","2026-04-23 RT-17","O-2","BP","SB",""
"179","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","11",8.9,92,"E144",2026-04-16,"2:07",127,"1:29",89,"1:51",111,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"180","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","12",9.6,93,"E376",2026-04-16,"2:56",176,"1:15",75,"1:43",103,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"181","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","13",7.7,81,"DED8",2026-04-16,"2:30",150,"1:24",84,"2:58",178,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"182","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","14",6.7,85,"E50C",2026-04-16,"2:43",163,"1:35",95,"1:32",92,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"183","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","15",8.6,90,"E34E",2026-04-16,"1:26",86,"1:08",68,"1:38",98,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"184","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","16",8.1,87,"E124",2026-04-16,"2:08",128,"1:18",78,"1:28",88,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"185","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","17",7.5,86,"DFB6",2026-04-16,"2:23",143,"1:29",89,"2:04",124,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"186","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","18",9.3,91,"DEE4",2026-04-16,"2:27",147,"1:29",89,"1:24",84,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"187","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","19",9,90,"DECE",2026-04-16,"2:17",137,"1:10",70,"1:48",108,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"188","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","20",4.5,75,"E244",2026-04-16,"2:57",177,"1:26",86,"2:13",133,"","RT-18","2026-04-23 RT-18","O-2","BP","SB",""
"189","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","21",7.1,86,"E570",2026-04-16,"2:32",152,"1:09",69,"2:20",140,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"190","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","22",9.9,94,"E504",2026-04-16,"1:53",113,"1:20",80,"1:06",66,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"191","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","23",6.4,85,"DF66",2026-04-16,"2:28",148,"1:22",82,"2:36",156,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"192","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","24",6.9,82,"DD38",2026-04-16,"2:45",165,"1:28",88,"2:17",137,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"193","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","25",10.2,95,"DCB0",2026-04-16,"2:21",141,"1:10",70,"1:30",90,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"194","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","26",7.8,89,"E2BC",2026-04-16,"2:14",134,"1:07",67,"2:41",161,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"195","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","27",7.3,85,"DCE8",2026-04-16,"1:52",112,"1:17",77,"2:06",126,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"196","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","28",8.7,90,"DCF4",2026-04-16,"1:36",96,"1:17",77,"1:24",84,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"197","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","29",7.7,85,"DF72",2026-04-16,"2:06",126,"1:15",75,"2:24",144,"","RT-19","2026-04-23 RT-19","O-2","BP","SB",""
"198","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","30",7.5,86,"E53E",2026-04-16,"1:50",110,"1:20",80,"2:55",175,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"199","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","31",7.8,89,"E584",2026-04-16,"1:32",92,"1:10",70,"1:29",89,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"200","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","32",7.8,88,"E242",2026-04-16,"2:07",127,"1:21",81,"1:32",92,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"201","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","33",5.9,82,"E49C",2026-04-16,"1:52",112,"1:19",79,"2:38",158,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"202","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","34",6.7,85,"E47A",2026-04-16,"2:12",132,"1:13",73,"0:21",21,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"203","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","35",10.2,93,"DF5E",2026-04-16,"2:10",130,"1:07",67,"3:48",228,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"204","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","36",7.9,85,"DD70",2026-04-16,"1:18",78,"1:45",105,"1:35",95,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"205","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","37",9.7,92,"DEF4",2026-04-16,"2:35",155,"1:17",77,"1:23",83,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"206","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","38",9.6,93,"DE62",2026-04-16,"1:54",114,"1:16",76,"1:30",90,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"207","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","39",8.4,90,"E51E",2026-04-16,"1:41",101,"1:11",71,"3:48",228,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"208","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","40",8.2,89,"DD3C",2026-04-16,"2:03",123,"1:24",84,"1:40",100,"","RT-20","2026-04-23 RT-20","O-2","BP","SB",""
"209","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","41",9.1,91,"E4D8",2026-04-16,"2:07",127,"1:20",80,"2:25",145,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"210","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","42",5.6,80,"DD88",2026-04-16,"2:05",125,"1:35",95,"1:46",106,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"211","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","43",7.1,84,"E1A4",2026-04-16,"2:15",135,"1:22",82,"2:06",126,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"212","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","44",6.8,85,"DC68",2026-04-16,"2:05",125,"1:29",89,"2:27",147,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"213","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","45",10,95,"DFA6",2026-04-16,"2:21",141,"1:15",75,"3:15",195,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"214","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","46",8.3,90,"E0A2",2026-04-16,"2:11",131,"1:24",84,"2:50",170,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"215","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","47",8.2,88,"DF4C",2026-04-16,"2:24",144,"1:37",97,"1:27",87,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"216","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","48",8.3,89,"DEA0",2026-04-16,"2:27",147,"1:16",76,"2:52",172,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"217","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","49",7.3,87,"DDE4",2026-04-16,"2:03",123,"1:18",78,"2:26",146,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"218","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","50",9.4,93,"E194",2026-04-16,"2:32",152,"1:08",68,"2:07",127,"","RT-21","2026-04-23 RT-21","O-1","BP","SB",""
"219","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","51",6.4,83,"E428",2026-04-16,"2:38",158,"1:41",101,"2:06",126,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"220","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","52",7.2,85,"E5C2",2026-04-16,"2:29",149,"1:17",77,"1:59",119,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"221","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","53",9.8,95,"E164",2026-04-16,"2:08",128,"1:30",90,"2:36",156,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"222","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","54",10,94,"DD3E",2026-04-16,"2:01",121,"1:29",89,"3:21",201,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"223","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","55",7.1,83,"E366",2026-04-16,"2:03",123,"1:30",90,"2:40",160,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"224","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","56",7.1,85,"E368",2026-04-16,"2:04",124,"1:42",102,"1:30",90,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"225","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","57",6.4,82,"DCEE",2026-04-16,"2:05",125,"1:27",87,"3:05",185,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"226","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","58",8.2,88,"DFA2",2026-04-16,"2:12",132,"1:24",84,"2:11",131,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"227","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","59",7.1,84,"DDF2",2026-04-16,"2:34",154,"1:08",68,"2:52",172,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"228","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","60",5.9,80,"E162",2026-04-16,"1:55",115,"1:26",86,"2:07",127,"","RT-22","2026-04-23 RT-22","O-1","BP","SB",""
"229","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","61",5.9,81,"E34C",2026-04-16,"1:35",95,"1:36",96,"2:15",135,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"230","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","62",10,93,"E05A",2026-04-16,"2:38",158,"1:21",81,"3:17",197,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"231","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","63",8,90,"DF64",2026-04-16,"2:03",123,"1:23",83,"1:22",82,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"232","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","64",6.1,79,"E2DC",2026-04-16,"2:11",131,"1:31",91,"1:29",89,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"233","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","65",8.7,92,"E126",2026-04-16,"2:26",146,"1:23",83,"2:03",123,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"234","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","66",5.4,76,"E258",2026-04-16,"2:10",130,"1:20",80,"2:32",152,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"235","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","67",8.1,90,"E2FA",2026-04-16,"3:25",205,"1:43",103,"2:22",142,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"236","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","68",6,81,"E35E",2026-04-16,"2:24",144,"1:29",89,"2:36",156,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"237","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","69",5.4,79,"DE36",2026-04-16,"2:28",148,"1:13",73,"2:01",121,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"238","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","70",8.9,99,"E2EC",2026-04-16,"2:21",141,"1:23",83,"2:02",122,"","RT-23","2026-04-23 RT-23","O-2","BP","SB",""
"239","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","71",9.8,95,"DF4E",2026-04-16,"1:52",112,"1:17",77,"1:22",82,"","RT-24","2026-04-23 RT-24","O-2","BP","SB",""
"240","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","72",8.3,91,"E2E4",2026-04-16,"1:59",119,"1:15",75,"1:15",75,"","RT-24","2026-04-23 RT-24","O-2","BP","SB",""
"241","2026","Apr",2026-04-22,"Chinook Salmon","fall","O-5","AC","BP, JI","73",9.5,93,"DF96",2026-04-16,"2:06",126,"1:43",103,"2:03",123,"","RT-24","2026-04-23 RT-24","O-2","BP","SB",""
